log2_N, Init_T, FFT_T, RMS_T, Total_T
14 , 0.000374794006348 , 0.00448203086853 , 8.10623168945e-06 , 0.00486493110657
14 , 0.000372886657715 , 0.00438117980957 , 5.96046447754e-06 , 0.00476002693176
15 , 0.000475883483887 , 0.0261120796204 , 9.05990600586e-06 , 0.0265970230103
15 , 0.000495910644531 , 0.0098569393158 , 9.05990600586e-06 , 0.0103619098663
15 , 0.000442028045654 , 0.00964212417603 , 9.05990600586e-06 , 0.0100932121277
15 , 0.000450134277344 , 0.00978302955627 , 8.82148742676e-06 , 0.010241985321
15 , 0.000452995300293 , 0.00967001914978 , 9.05990600586e-06 , 0.0101320743561
15 , 0.000456094741821 , 0.00979280471802 , 9.05990600586e-06 , 0.0102579593658
15 , 0.000455141067505 , 0.00966286659241 , 1.00135803223e-05 , 0.0101280212402
15 , 0.000447988510132 , 0.00976705551147 , 1.00135803223e-05 , 0.0102250576019
15 , 0.000447034835815 , 0.00967979431152 , 1.00135803223e-05 , 0.0101368427277
15 , 0.000452041625977 , 0.00967597961426 , 1.00135803223e-05 , 0.0101380348206
16 , 0.000314950942993 , 0.0557241439819 , 1.00135803223e-05 , 0.0560491085052
16 , 0.000347852706909 , 0.0351102352142 , 9.77516174316e-06 , 0.0354678630829
16 , 0.000344038009644 , 0.0350630283356 , 1.00135803223e-05 , 0.0354170799255
16 , 0.000348091125488 , 0.0353479385376 , 9.05990600586e-06 , 0.0357050895691
16 , 0.00034499168396 , 0.0352160930634 , 9.77516174316e-06 , 0.0355708599091
16 , 0.000351905822754 , 0.0353670120239 , 9.05990600586e-06 , 0.0357279777527
16 , 0.000343084335327 , 0.0352630615234 , 1.00135803223e-05 , 0.0356161594391
16 , 0.000342130661011 , 0.0352919101715 , 1.00135803223e-05 , 0.0356440544128
16 , 0.000340938568115 , 0.0351960659027 , 1.00135803223e-05 , 0.0355470180511
16 , 0.000346899032593 , 0.0353400707245 , 9.05990600586e-06 , 0.0356960296631
17 , 0.000319957733154 , 0.118850946426 , 1.00135803223e-05 , 0.11918091774
17 , 0.000330924987793 , 0.0722031593323 , 8.82148742676e-06 , 0.0725429058075
17 , 0.000348091125488 , 0.0719559192657 , 1.00135803223e-05 , 0.0723140239716
17 , 0.00032901763916 , 0.0720689296722 , 1.00135803223e-05 , 0.0724079608917
17 , 0.000328063964844 , 0.072252035141 , 1.09672546387e-05 , 0.0725910663605
17 , 0.000345945358276 , 0.072105884552 , 1.00135803223e-05 , 0.0724618434906
17 , 0.00034499168396 , 0.0719811916351 , 8.82148742676e-06 , 0.0723350048065
17 , 0.000342845916748 , 0.0720300674438 , 1.00135803223e-05 , 0.0723829269409
17 , 0.00034499168396 , 0.0726270675659 , 1.00135803223e-05 , 0.0729820728302
17 , 0.000345945358276 , 0.0727870464325 , 9.05990600586e-06 , 0.0731420516968
18 , 0.000319004058838 , 0.265682220459 , 8.82148742676e-06 , 0.266010046005
18 , 0.00
